Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649404085292,0.4370,-0.8001,0.3803,3.00,0.3470,0.8683,9.7620,3.00,-0.2821,-0.0455,-0.1625,3.00,0.4435,0.2262,9.5010,3.00,29.4142,-4.2822,-48.9098,3.00,264.3154,0.0284,0.0417,0.9681,0.2453,0.00,3.00,0.0452,0.0153,0.6477,0.7604,3.00,116.332028,39.950695,1.2500,257.3000,1649404084000,0.0
1649404085312,0.1447,-0.5770,-0.3210,3.00,0.2972,0.7990,9.7695,3.00,-0.3352,0.2422,-0.1100,3.00,0.3597,0.6285,8.4991,3.00,29.3654,-4.0992,-48.9464,3.00,268.9484,0.0281,0.0386,0.9680,0.2465,0.00,3.00,0.0409,0.0148,0.6464,0.7617,3.00,116.332028,39.950695,1.2500,257.3000,1649404084000,0.0
1649404085331,0.1347,-0.0940,-1.3245,3.00,0.2239,0.7191,9.7777,3.00,-0.4006,0.3613,-0.0971,3.00,0.0593,0.9074,7.8383,3.00,29.2556,-3.9284,-48.9220,3.00,273.2796,0.0248,0.0358,0.9680,0.2472,0.00,3.00,0.0354,0.0150,0.6457,0.7626,3.00,116.332028,39.950695,1.2500,257.3000,1649404084000,0.0
1649404085351,-0.1029,0.2617,-1.9820,3.00,0.1616,0.6433,9.7842,3.00,-0.3877,0.3039,-0.0623,3.00,-0.1191,1.1396,7.6659,3.00,29.0848,-3.7454,-48.8854,3.00,277.1409,0.0202,0.0327,0.9681,0.2477,0.00,3.00,0.0304,0.0149,0.6452,0.7633,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085372,-0.1029,0.2617,-1.9820,3.00,0.1585,0.6003,9.7870,3.00,-0.2308,0.0076,-0.0269,3.00,-0.1191,1.1396,7.6659,3.00,29.0604,-3.4526,-48.9220,3.00,277.7343,0.0202,0.0327,0.9681,0.2477,0.00,3.00,0.0304,0.0149,0.6452,0.7633,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085391,-0.2780,0.5377,-2.1465,3.00,0.1585,0.6003,9.7870,3.00,-0.2308,0.0076,-0.0269,3.00,-0.0760,1.3646,7.8491,3.00,29.0238,-3.1232,-48.9708,3.00,280.6308,0.0161,0.0297,0.9681,0.2481,0.00,3.00,0.0286,0.0136,0.6448,0.7637,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085411,-0.2844,0.7537,-1.9523,3.00,0.2081,0.6099,9.7855,3.00,0.0258,-0.2532,-0.0086,3.00,0.4627,1.3598,8.8510,3.00,29.0604,-2.8182,-49.0440,3.00,277.9529,0.0154,0.0277,0.9682,0.2483,0.00,3.00,0.0306,0.0120,0.6446,0.7638,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085430,0.2280,0.6951,-0.9418,3.00,0.2343,0.6640,9.7813,3.00,0.2494,-0.1261,-0.0269,3.00,0.7368,1.4496,8.4188,3.00,29.1458,-2.6352,-48.9464,3.00,278.9029,0.0180,0.0275,0.9681,0.2484,0.00,3.00,0.0336,0.0127,0.6444,0.7639,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085450,0.5154,0.7432,-1.3648,3.00,0.2212,0.7061,9.7787,3.00,0.1877,0.0767,-0.0305,3.00,0.4567,1.5119,7.7425,3.00,29.2678,-2.4522,-48.8732,3.00,281.6170,0.0200,0.0298,0.9680,0.2484,0.00,3.00,0.0348,0.0146,0.6441,0.7640,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085469,0.2674,0.7949,-2.0311,3.00,0.1894,0.7173,9.7785,3.00,0.0325,0.1665,0.0049,3.00,0.4878,1.5478,8.1399,3.00,29.3410,-2.3424,-48.8366,3.00,281.3442,0.0199,0.0321,0.9680,0.2482,0.00,3.00,0.0342,0.0162,0.6438,0.7642,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085488,0.3258,0.8209,-1.6256,3.00,0.1622,0.7279,9.7783,3.00,0.0289,0.1426,-0.0147,3.00,1.0313,1.6543,9.4866,3.00,29.4020,-2.3180,-48.8122,3.00,278.9957,0.0184,0.0331,0.9681,0.2477,0.00,3.00,0.0337,0.0176,0.6439,0.7641,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085508,0.9087,0.8798,-0.2749,3.00,0.1228,0.7756,9.7752,3.00,0.2140,0.2129,-0.0837,3.00,0.8637,1.4005,9.9104,3.00,29.4874,-2.3058,-48.8244,3.00,277.0226,0.0172,0.0339,0.9681,0.2475,0.00,3.00,0.0343,0.0207,0.6438,0.7642,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085527,0.8043,0.5597,0.1527,3.00,0.0594,0.8419,9.7703,3.00,0.3160,0.3290,-0.0776,3.00,0.3442,1.4616,9.1431,3.00,29.5484,-2.3790,-48.7390,3.00,279.3407,0.0159,0.0368,0.9680,0.2478,0.00,3.00,0.0348,0.0253,0.6431,0.7646,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085547,0.3542,0.5669,-0.6072,3.00,-0.0101,0.8961,9.7656,3.00,0.2543,0.3546,-0.0055,3.00,-0.1826,1.5179,8.7480,3.00,29.7680,-2.5742,-48.6170,3.00,281.5552,0.0136,0.0409,0.9678,0.2480,0.00,3.00,0.0347,0.0298,0.6425,0.7649,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085566,-0.1276,0.5850,-0.9938,3.00,-0.0550,0.9348,9.7618,3.00,0.1755,0.2318,0.1210,3.00,-0.3477,1.3180,9.5908,3.00,29.9510,-2.8304,-48.3852,3.00,277.9241,0.0108,0.0444,0.9678,0.2477,0.00,3.00,0.0347,0.0328,0.6426,0.7647,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085586,-0.2903,0.3375,-0.1458,3.00,-0.0576,0.9825,9.7571,3.00,0.2274,0.0272,0.2224,3.00,0.2340,1.3060,10.8800,3.00,30.1218,-3.0012,-48.3486,3.00,274.9578,0.0090,0.0469,0.9680,0.2464,0.00,3.00,0.0365,0.0346,0.6436,0.7637,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085605,0.2626,0.2529,1.1450,3.00,-0.0286,1.0547,9.7497,3.00,0.3563,-0.1200,0.1717,3.00,0.8218,1.3527,11.5096,3.00,30.2194,-3.2940,-48.2876,3.00,273.5539,0.0094,0.0494,0.9684,0.2443,0.00,3.00,0.0402,0.0359,0.6453,0.7620,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085625,0.8243,0.2469,1.7714,3.00,-0.0026,1.1064,9.7440,3.00,0.2567,-0.1048,0.0403,3.00,0.8828,1.2354,10.7100,3.00,30.2926,-3.5380,-48.2388,3.00,272.8352,0.0117,0.0526,0.9686,0.2426,0.00,3.00,0.0430,0.0367,0.6465,0.7608,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085644,0.8363,0.1780,0.9616,3.00,0.0465,1.0574,9.7494,3.00,-0.2466,-0.2398,-0.1393,3.00,0.8266,0.8679,10.8967,3.00,30.3292,-3.6478,-48.2266,3.00,269.9815,0.0136,0.0548,0.9686,0.2420,0.00,3.00,0.0427,0.0332,0.6469,0.7606,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085664,0.7518,-0.0434,1.1281,3.00,0.0747,0.9109,9.7640,3.00,-0.7286,-0.1469,-0.2456,3.00,-0.1646,-0.1197,14.0246,3.00,30.3902,-3.6844,-48.2632,3.00,262.1734,0.0155,0.0518,0.9685,0.2432,0.00,3.00,0.0379,0.0272,0.6459,0.7620,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085683,-0.1830,-0.9246,4.2255,3.00,0.0184,0.8028,9.7737,3.00,-0.5069,0.2697,-0.0672,3.00,-1.4933,-1.0426,15.8441,3.00,30.3780,-3.7088,-48.3608,3.00,254.7704,0.0155,0.0518,0.9685,0.2432,0.00,3.00,0.0379,0.0272,0.6459,0.7620,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085703,-1.3842,-1.8735,6.0183,3.00,-0.1085,0.8262,9.7712,3.00,0.1736,0.6295,0.3677,3.00,-2.2044,-0.4178,13.5518,3.00,30.4146,-3.6722,-48.3242,3.00,256.6823,0.0110,0.0395,0.9683,0.2464,0.00,3.00,0.0287,0.0314,0.6433,0.7644,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085722,-1.3842,-1.8735,6.0183,3.00,-0.1085,0.8262,9.7712,3.00,0.6019,0.5458,0.6677,3.00,-2.2044,-0.4178,13.5518,3.00,30.4146,-3.6722,-48.3242,3.00,256.6823,0.0110,0.0395,0.9683,0.2464,0.00,3.00,0.0287,0.0314,0.6433,0.7644,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085742,-1.9873,-1.3655,3.7200,3.00,-0.2155,0.9407,9.7590,3.00,0.5224,0.0156,0.6487,3.00,-1.4311,0.7254,10.0851,3.00,30.5122,-3.7332,-48.3364,3.00,269.9518,0.0049,0.0422,0.9690,0.2432,0.00,3.00,0.0295,0.0395,0.6462,0.7615,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085761,-1.2181,-0.3291,0.2629,3.00,-0.2114,1.0466,9.7484,3.00,0.5224,0.0156,0.6487,3.00,-0.8050,1.7034,7.8526,3.00,30.6220,-3.8796,-48.1534,3.00,285.2594,0.0007,0.0493,0.9702,0.2372,0.00,3.00,0.0334,0.0431,0.6516,0.7566,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085780,-0.7145,0.6113,-1.9579,3.00,-0.0899,1.0849,9.7460,3.00,0.1633,-0.5764,0.4392,3.00,-0.3669,1.5945,8.2728,3.00,30.6708,-4.0138,-48.0680,3.00,280.7151,0.0019,0.0545,0.9713,0.2313,0.00,3.00,0.0387,0.0399,0.6568,0.7520,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085799,-0.4428,0.5361,-1.5341,3.00,0.0754,1.0522,9.7497,3.00,-0.1807,-0.8066,0.2669,3.00,-0.0293,1.0714,9.3585,3.00,30.6342,-4.1480,-48.0192,3.00,272.5382,0.0082,0.0550,0.9722,0.2276,0.00,3.00,0.0429,0.0326,0.6600,0.7493,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085819,-0.2423,0.1029,-0.4534,3.00,0.2118,0.9630,9.7570,3.00,-0.4464,-0.6692,0.1607,3.00,0.1550,0.3866,11.3001,3.00,30.5366,-4.2944,-48.0680,3.00,265.1208,0.0159,0.0515,0.9727,0.2255,0.00,3.00,0.0440,0.0245,0.6618,0.7480,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085838,-0.1119,-0.5165,1.4761,3.00,0.2653,0.8974,9.7619,3.00,-0.3065,-0.2538,0.1753,3.00,-0.2879,-0.2993,12.8467,3.00,30.3292,-4.5506,-48.1290,3.00,258.9978,0.0216,0.0455,0.9732,0.2245,0.00,3.00,0.0433,0.0203,0.6627,0.7474,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085858,-0.5365,-1.2125,3.0087,3.00,0.2467,0.9061,9.7616,3.00,0.0906,0.1133,0.3879,3.00,-0.5105,0.0371,11.1900,3.00,30.2072,-4.8556,-48.1168,3.00,260.4819,0.0234,0.0416,0.9737,0.2230,0.00,3.00,0.0429,0.0213,0.6637,0.7464,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085877,-0.7373,-0.9259,1.3499,3.00,0.2249,0.9549,9.7575,3.00,0.2818,0.1390,0.5174,3.00,0.1442,0.6249,8.9240,3.00,29.9754,-5.1606,-48.2388,3.00,266.6254,0.0224,0.0424,0.9745,0.2193,0.00,3.00,0.0440,0.0240,0.6667,0.7437,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085896,-0.0759,-0.3700,-0.9083,3.00,0.2184,0.9870,9.7544,3.00,0.1773,0.0767,0.4588,3.00,0.6817,1.2413,7.8455,3.00,29.6704,-5.3802,-48.3486,3.00,273.0288,0.0217,0.0452,0.9755,0.2142,0.00,3.00,0.0448,0.0256,0.6707,0.7400,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085916,0.4675,0.2447,-1.9770,3.00,0.2128,0.9897,9.7543,3.00,0.0093,0.0718,0.3067,3.00,0.2843,1.2222,7.8778,3.00,29.4142,-5.5388,-48.5316,3.00,273.2982,0.0215,0.0469,0.9764,0.2096,0.00,3.00,0.0446,0.0261,0.6742,0.7367,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085935,0.0968,0.2305,-1.9362,3.00,0.1864,0.9858,9.7552,3.00,-0.0243,0.1634,0.2822,3.00,-0.2484,1.0354,7.9723,3.00,29.2434,-5.6608,-48.6536,3.00,271.5791,0.0211,0.0472,0.9771,0.2063,0.00,3.00,0.0435,0.0271,0.6765,0.7346,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085955,-0.4137,0.0241,-1.8308,3.00,0.1645,1.0062,9.7535,3.00,0.1022,0.1310,0.3073,3.00,-0.0186,1.1097,8.1986,3.00,29.1580,-5.7950,-48.6536,3.00,271.5615,0.0196,0.0473,0.9778,0.2032,0.00,3.00,0.0434,0.0288,0.6787,0.7326,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085974,-0.1720,0.0393,-1.5905,3.00,0.1528,1.0658,9.7474,3.00,0.2964,0.0822,0.2602,3.00,-0.0090,1.3874,7.6827,3.00,29.1946,-6.0878,-48.5804,3.00,275.1935,0.0185,0.0486,0.9784,0.2003,0.00,3.00,0.0451,0.0314,0.6809,0.7303,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404085994,-0.1621,0.2481,-2.0882,3.00,0.1527,1.1356,9.7395,3.00,0.3398,0.0229,0.2285,3.00,-0.1873,1.6771,6.8974,3.00,29.2922,-6.4538,-48.4096,3.00,280.8212,0.0184,0.0518,0.9787,0.1977,0.00,3.00,0.0476,0.0340,0.6828,0.7282,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086013,-0.3545,0.4904,-2.8536,3.00,0.1669,1.1845,9.7334,3.00,0.2268,-0.0553,0.1967,3.00,0.0006,2.0278,7.0410,3.00,29.3044,-6.8076,-48.3364,3.00,283.1266,0.0190,0.0554,0.9790,0.1954,0.00,3.00,0.0499,0.0353,0.6845,0.7265,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086033,-0.2097,0.8004,-2.6910,3.00,0.2102,1.2268,9.7273,3.00,0.1859,-0.2049,0.1264,3.00,0.0389,1.7453,8.4392,3.00,29.3410,-7.1126,-48.2876,3.00,275.3846,0.0201,0.0577,0.9792,0.1935,0.00,3.00,0.0529,0.0353,0.6859,0.7249,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086052,-0.2268,0.4612,-1.2780,3.00,0.2657,1.2843,9.7186,3.00,0.2738,-0.2721,0.0812,3.00,0.4160,1.5837,9.1969,3.00,29.3288,-7.4176,-48.2998,3.00,271.1740,0.0226,0.0594,0.9793,0.1923,0.00,3.00,0.0570,0.0353,0.6866,0.7239,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086072,-0.2268,0.4612,-1.2780,3.00,0.3048,1.3316,9.7110,3.00,0.2286,-0.1933,-0.0055,3.00,0.6518,1.5083,9.1287,3.00,29.2434,-7.7348,-48.2510,3.00,269.7465,0.0259,0.0618,0.9792,0.1916,0.00,3.00,0.0570,0.0353,0.6866,0.7239,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086091,0.1113,0.2526,-0.5105,3.00,0.3168,1.3336,9.7104,3.00,0.0014,-0.0632,-0.0861,3.00,0.9020,1.2677,10.1749,3.00,29.1336,-8.0154,-48.2754,3.00,265.9629,0.0284,0.0638,0.9790,0.1915,0.00,3.00,0.0601,0.0356,0.6870,0.7233,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086111,0.3352,0.1755,-0.5754,3.00,0.3168,1.3336,9.7104,3.00,0.0014,-0.0632,-0.0861,3.00,0.9020,1.2677,10.1749,3.00,29.0604,-8.2594,-48.2876,3.00,265.5427,0.0284,0.0638,0.9790,0.1915,0.00,3.00,0.0606,0.0352,0.6868,0.7235,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086130,0.6165,-0.0398,0.4641,3.00,0.2856,1.3080,9.7148,3.00,-0.1312,0.1481,-0.1723,3.00,0.7368,1.0809,10.9530,3.00,29.0482,-8.4302,-48.3120,3.00,263.1745,0.0290,0.0638,0.9789,0.1920,0.00,3.00,0.0586,0.0354,0.6861,0.7243,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086149,0.4987,-0.1854,1.2293,3.00,0.2380,1.2661,9.7217,3.00,-0.2069,0.2220,-0.2107,3.00,0.1909,1.0714,10.5532,3.00,29.0360,-8.4424,-48.3608,3.00,263.1937,0.0273,0.0628,0.9788,0.1933,0.00,3.00,0.0554,0.0356,0.6850,0.7256,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086169,-0.0140,-0.1380,0.8175,3.00,0.2048,1.2086,9.7297,3.00,-0.2863,0.1390,-0.2077,3.00,-0.0389,1.3263,10.8824,3.00,29.0482,-8.4058,-48.3730,3.00,265.0926,0.0246,0.0611,0.9786,0.1950,0.00,3.00,0.0521,0.0347,0.6837,0.7271,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086188,-0.2351,0.1589,1.1356,3.00,0.1960,1.1660,9.7351,3.00,-0.2179,0.0107,-0.2187,3.00,0.3489,1.4005,11.2199,3.00,29.0360,-8.3326,-48.3486,3.00,265.5095,0.0224,0.0585,0.9784,0.1970,0.00,3.00,0.0503,0.0334,0.6823,0.7285,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086208,0.1298,0.2674,1.4621,3.00,0.2187,1.1309,9.7388,3.00,-0.1837,-0.1445,-0.2822,3.00,0.4519,1.4305,10.8189,3.00,29.0726,-8.1374,-48.3730,3.00,266.5066,0.0217,0.0564,0.9781,0.1993,0.00,3.00,0.0499,0.0312,0.6808,0.7301,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086227,0.1809,0.3601,1.0498,3.00,0.2703,1.0677,9.7446,3.00,-0.3303,-0.2929,-0.3451,3.00,0.3513,1.0307,10.5699,3.00,29.0970,-7.8812,-48.4706,3.00,263.9756,0.0226,0.0543,0.9776,0.2022,0.00,3.00,0.0494,0.0269,0.6788,0.7322,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086247,0.0442,0.0763,0.7859,3.00,0.3063,0.9516,9.7556,3.00,-0.5893,-0.2141,-0.3396,3.00,0.3549,0.3483,11.5551,3.00,29.1946,-7.4786,-48.4462,3.00,258.8516,0.0247,0.0505,0.9770,0.2058,0.00,3.00,0.0463,0.0214,0.6762,0.7349,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086266,0.0442,0.0763,0.7859,3.00,0.3063,0.9516,9.7556,3.00,-0.5893,-0.2141,-0.3396,3.00,0.3549,0.3483,11.5551,3.00,29.1946,-7.4786,-48.4462,3.00,258.8516,0.0247,0.0505,0.9770,0.2058,0.00,3.00,0.0463,0.0214,0.6762,0.7349,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086286,0.1624,-0.9489,3.2216,3.00,0.1962,0.8116,9.7710,3.00,-0.0951,0.4016,-0.0947,3.00,0.2711,-0.1808,12.6947,3.00,29.2556,-6.5880,-48.4828,3.00,256.5040,0.0229,0.0387,0.9763,0.2117,0.00,3.00,0.0374,0.0204,0.6717,0.7396,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086305,0.1548,-1.0669,2.8618,3.00,0.1156,0.8801,9.7664,3.00,0.3746,0.4090,0.0489,3.00,-0.3226,0.1065,10.0816,3.00,29.2434,-6.3074,-48.4950,3.00,258.1938,0.0186,0.0383,0.9762,0.2126,0.00,3.00,0.0372,0.0258,0.6710,0.7401,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086325,-0.4323,-0.8714,0.2564,3.00,0.1090,0.9712,9.7578,3.00,0.4778,0.0394,0.1826,3.00,0.0377,0.7266,7.8407,3.00,29.2556,-6.1488,-48.5072,3.00,266.7789,0.0153,0.0426,0.9762,0.2120,0.00,3.00,0.0404,0.0292,0.6715,0.7393,3.00,116.332011,39.950693,1.3000,257.0000,1649404085000,0.0
1649404086344,-0.1703,-0.2992,-1.9679,3.00,0.2068,1.0198,9.7513,3.00,0.2463,-0.4792,0.1148,3.00,1.2527,1.2174,7.6384,3.00,29.1702,-6.0634,-48.6048,3.00,271.1392,0.0159,0.0473,0.9763,0.2104,0.00,3.00,0.0456,0.0273,0.6730,0.7377,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086364,0.8865,0.1939,-2.1553,3.00,0.3644,1.0186,9.7468,3.00,-0.0206,-0.7767,-0.1338,3.00,1.7842,1.1324,9.2269,3.00,29.0482,-5.9414,-48.5804,3.00,268.7062,0.0212,0.0487,0.9764,0.2096,0.00,3.00,0.0509,0.0214,0.6738,0.7369,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086383,1.3014,0.1330,-0.5618,3.00,0.4806,0.9949,9.7442,3.00,-0.1373,-0.5812,-0.3335,3.00,1.4574,0.6153,10.4478,3.00,28.9018,-5.8438,-48.5926,3.00,264.7227,0.0292,0.0469,0.9759,0.2109,0.00,3.00,0.0541,0.0161,0.6723,0.7381,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086402,0.9647,-0.3548,0.6534,3.00,0.4903,0.9653,9.7467,3.00,-0.1556,-0.0620,-0.3635,3.00,0.5967,0.4309,10.1462,3.00,28.7798,-5.8438,-48.6292,3.00,263.0438,0.0349,0.0444,0.9752,0.2141,0.00,3.00,0.0534,0.0145,0.6694,0.7408,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086422,0.9647,-0.3548,0.6534,3.00,0.4205,0.9279,9.7536,3.00,-0.1862,0.3265,-0.2645,3.00,0.5967,0.4309,10.1462,3.00,28.7798,-5.8438,-48.6292,3.00,263.0438,0.0349,0.0444,0.9752,0.2141,0.00,3.00,0.0534,0.0145,0.6694,0.7408,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086441,0.1741,-0.5016,0.3433,3.00,0.4205,0.9279,9.7536,3.00,-0.1941,0.3448,-0.1674,3.00,-0.0605,0.6488,9.0952,3.00,28.7066,-5.8560,-48.7878,3.00,265.2541,0.0352,0.0427,0.9745,0.2173,0.00,3.00,0.0496,0.0156,0.6666,0.7436,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086461,-0.4084,-0.2447,-0.7105,3.00,0.3463,0.8894,9.7601,3.00,-0.1361,0.1353,-0.1087,3.00,-0.1275,0.9122,8.4452,3.00,28.6212,-5.8316,-48.8610,3.00,268.9607,0.0314,0.0415,0.9743,0.2194,0.00,3.00,0.0456,0.0170,0.6648,0.7455,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086481,-0.4439,0.0451,-1.3571,3.00,0.3152,0.8636,9.7635,3.00,-0.1361,0.1353,-0.1087,3.00,-0.4267,0.7829,9.1179,3.00,28.5480,-5.7462,-48.9708,3.00,266.8770,0.0273,0.0404,0.9741,0.2207,0.00,3.00,0.0436,0.0173,0.6637,0.7465,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086500,-0.7243,-0.0987,-0.6801,3.00,0.2965,0.8784,9.7627,3.00,0.0765,0.0816,0.0666,3.00,-0.6733,0.5698,9.8242,3.00,28.4748,-5.6120,-49.0318,3.00,263.9300,0.0255,0.0394,0.9740,0.2217,0.00,3.00,0.0436,0.0184,0.6628,0.7473,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086520,-0.9191,-0.3751,0.0308,3.00,0.2449,0.9415,9.7583,3.00,0.3325,0.2630,0.3079,3.00,-0.0317,0.9385,9.2269,3.00,28.5602,-5.4656,-48.9464,3.00,269.0420,0.0247,0.0404,0.9741,0.2210,0.00,3.00,0.0442,0.0226,0.6632,0.7468,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086539,-0.2138,-0.0960,-0.5560,3.00,0.1815,1.0311,9.7506,3.00,0.4559,0.3491,0.3757,3.00,0.9116,1.7537,7.9544,3.00,28.7188,-5.4290,-48.9220,3.00,277.3461,0.0227,0.0442,0.9747,0.2179,0.00,3.00,0.0454,0.0282,0.6655,0.7445,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086559,0.7555,0.6287,-1.8103,3.00,0.1557,1.1223,9.7410,3.00,0.4381,0.1726,0.2211,3.00,1.0037,2.2277,7.6300,3.00,28.9506,-5.4656,-48.8122,3.00,281.5340,0.0203,0.0494,0.9754,0.2137,0.00,3.00,0.0479,0.0325,0.6685,0.7415,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086578,0.8265,1.0172,-2.1142,3.00,0.1770,1.2087,9.7303,3.00,0.4021,-0.0742,0.0910,3.00,0.2448,1.8734,8.0873,3.00,29.1336,-5.5876,-48.7024,3.00,279.8982,0.0199,0.0543,0.9758,0.2110,0.00,3.00,0.0518,0.0348,0.6702,0.7395,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086597,0.0406,0.5887,-1.6390,3.00,0.2041,1.2839,9.7201,3.00,0.3587,-0.1151,0.1442,3.00,0.1754,1.8040,8.7289,3.00,29.2556,-5.9170,-48.5804,3.00,277.3797,0.0218,0.0585,0.9758,0.2096,0.00,3.00,0.0556,0.0364,0.6707,0.7387,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086617,-0.0093,0.4664,-0.9860,3.00,0.1846,1.3373,9.7133,3.00,0.2567,0.1231,0.1894,3.00,0.5764,2.0122,8.7133,3.00,29.3410,-6.2830,-48.4462,3.00,277.5383,0.0239,0.0620,0.9759,0.2080,0.00,3.00,0.0569,0.0390,0.6716,0.7377,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086636,0.4467,0.6587,-0.9957,3.00,0.1297,1.3540,9.7119,3.00,0.0661,0.3082,0.1545,3.00,0.4471,2.1487,9.2328,3.00,29.4508,-6.6734,-48.3364,3.00,277.3725,0.0233,0.0649,0.9762,0.2058,0.00,3.00,0.0556,0.0418,0.6730,0.7364,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
1649404086656,0.3588,0.7861,-0.4736,3.00,0.0884,1.3632,9.7110,3.00,0.0270,0.2367,0.1484,3.00,-0.0305,1.9057,10.4993,3.00,29.5606,-6.9540,-48.2144,3.00,273.4694,0.0206,0.0664,0.9766,0.2036,0.00,3.00,0.0544,0.0438,0.6744,0.7351,3.00,116.331995,39.950690,1.2600,257.5000,1649404086000,0.0
